fields	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40
gvar	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_2	group_2	group_2	group_2	group_2	group_2	group_3	group_3	group_3	group_3	group_3	group_3	group_3	group_4	group_4	group_4	group_4	group_4	group_4	group_4	group_4
Yersinia_aldovae	0.000128998200147358	0.000121992131471446	0.000203071087363744	9.05829761029116e-05	0.000405140046636462	0.000134404531600645	0.00025456944782275	6.59545894744749e-05	0.000368493641268168	0.00026470894940412	0.00013405428215019	0.000183794751953885	0.000117597501022518	4.72843118261241e-05	0.000114038418550797	9.50203110386046e-05	5.72040798832226e-05	0.00042955663362271	3.54299178098143e-05	2.00818352186504e-05	0.000111789984348655	0.000140640591899836	0.000289776425498939	7.8827844793778e-05	0.000162256706642635	7.75452617242414e-05	0.000254907617958435	4.32100435928035e-05	0.00017580580238918	0.000246757323177243	8.53845269210196e-05	0.000296760029074967	5.13938101795232e-05	7.11865878109724e-05	1.50456463678082e-05	0.00011089266005667	8.02691887749339e-05	2.46425466029581e-05	3.23414665472106e-05	5.8615202143993e-05
Yersinia_rohdei	0.00204429444272225	0.000319404008779329	0.00247291340709999	0.000589286718916607	0.00195869236632538	0.00111445626173636	0.000752021216830226	0.000951769798598329	0.0010982176934084	0.00144318287059698	0.00249853464959442	0.00167740728044715	0.00113323184270911	0.000777498445193028	0.000897792837812089	0.00103714753391935	0.000960147013197524	0.00322656758673416	0.00199211382556567	0.00152497653375932	0.000393163105647779	0.00116788666645452	0.0011209984871538	0.00220764618508238	0.000793982088018237	0.00215442641488786	0.00154966684481064	0.000167463238598797	0.00151501852303734	0.00069303301991011	0.00135285392620376	0.000384745803729325	0.000226374053510718	0.000424518135014826	0.000174773201245547	0.000239306784219398	0.000653838804255954	0.000515442013345476	0.000670042325790778	0.000304498730297736
Yersinia_ruckeri	0.000118899992086802	0.000230439644996417	0.000320141334664509	0.000189605388125961	0.000131905593560815	0.000335035231070018	0.0005890085266977	0.000278955499888503	0.000565851864552267	0.000378532366577729	0.000329183549979636	0.0004079490315084	0.000351575426845254	0.00038298978779004	0.000297445302397926	0.000188354096361353	0.000527332260918537	0.000510589621086607	0.000370107061037188	0.000155740265972864	0.000413619304621091	0.000423262300209456	9.18194523825928e-05	7.07201327037887e-05	2.96237776386273e-05	0.000477516349667259	0.000279665847000592	0.000197916836889435	7.53593340992992e-05	0.000473246077387134	6.52604169794374e-05	0.000119127807871013	0.000110143216919702	6.0415200262471e-05	0.000147400783747426	0.000153837295022716	4.44144234301953e-05	4.88111430821848e-05	6.99349955688633e-05	6.00017916954563e-05
Yersinia_kristensenii	0.000146351828112512	0.000153696447198957	3.88187160722928e-05	0.00015274843761019	8.54766827122184e-05	0.000192120964406102	0.000147278146548391	0.000354295916154472	0.000114288258978275	2.03171729924304e-05	5.19638321250187e-05	0.000111552873119651	0.000284519646396744	9.03079834746498e-05	7.2230717537355e-05	6.79024744375066e-05	0.000181345961504056	0	0.000109331183585186	2.49286465619998e-05	7.28732815795062e-05	0.000211970381057069	0.000244344570743767	2.78141618282878e-05	0.000113444143374793	0.000240610182495177	0.000126580779465239	0.000181622128299256	4.7728392493946e-05	0.000310079539999058	7.65836707772121e-05	7.63078075082571e-05	3.82431387059236e-05	6.22134850684963e-05	8.02341487053273e-05	1.2345679036066e-05	0.000156042870549306	3.4717974052245e-05	7.61160268243576e-05	7.412101566682e-05
Flavobacteriaceae_bacterium_3519-10	0	0	0	0	0	0	0	0	4.29791942959172e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecium	0.000120424857426968	0.00149060194206036	0.000119722999523526	0.000169367598817902	0.00047199236309548	0.000135450057938201	0.000180344367571423	3.38758701132793e-05	3.73501884051606e-05	0.000191301636004017	0.000140675691583168	9.74829008757684e-05	0.000240895146923583	0.000120912918054874	0.000150869788840286	0.000101552864151385	0.000201632739519075	0.000202856352328368	8.25776327678953e-05	0.00010569996823678	0.00108300435364266	9.85840029126476e-05	0.000539256049244143	0.000213173315381475	8.07896171397885e-05	0.00020268290864325	0.000180424560611959	3.83877487584447e-05	6.08129813913188e-05	2.09456723286576e-05	6.29062048937286e-05	7.46472130273716e-05	1.75714103751122e-05	2.78985861755218e-05	3.39861972737925e-05	2.70557084520736e-05	2.85933719168396e-05	1.59798268435761e-05	3.59545945104359e-05	3.5015433457204e-05
Acidovorax_ebreus	0	0	6.4775879695616e-05	2.28453924723595e-05	0	6.92174018466287e-05	0	0	0	0	0	3.26328342044947e-05	0	0.000163135148845495	7.79749899701167e-05	0	0.000154764177529089	0.000300112482324741	0	0	0	0	0	0	0	2.57392444584884e-05	0.000166895843191628	0	0.000124733494335235	0	0.000134729700448245	0	0	0	0	0	2.63170013136047e-05	0	0	0
Roseburia_intestinalis	0.000118178491137851	9.82670130414993e-05	7.14513948084703e-05	7.43565466266991e-05	8.07886444745895e-05	0.000151746190645952	0	0.000234747431600075	0.000152550615162734	0.000118004573164546	0.000173467197613047	7.41174024109515e-05	0.000207252944379488	0.00031764842085424	6.79461000102306e-05	6.7912390257567e-05	0.000293796468400976	0.000250946249207836	9.10825852227069e-05	7.74133908058007e-05	5.33128809592885e-05	0.000308701288116511	8.56056985323081e-05	0.000179618997390945	0.000103894397846749	0	6.79025265656995e-05	8.48982355987926e-05	0.000113942878735588	0	3.5675372084143e-05	7.31561305961523e-05	4.45543958913571e-05	6.23992890094046e-05	5.25550673354733e-05	3.13234650673707e-05	6.69762960579065e-05	3.07191791973988e-05	4.31190445570571e-05	0.000134476263036668
Parabacteroides_johnsonii	0.00132955661581783	0.000662573839629668	0.00222515224473491	0.00087316506043069	0.000915492265377138	0.00575113702203911	0.00509535513163542	0.00032092952223017	0.00059960531785739	0.00305555320393974	0.00656643524345576	0.00168905136182511	0.00189143795748475	0.00129525864960003	0.00189170371998475	0.00162472409583021	0.00375789541874219	0.000708217668296726	0.000391454762751527	0.000842957147459289	0.00114067939144448	0.00070375013891382	0.00179506194110218	0.000314334653546615	0.000125612425361056	0.00235128761330254	0.00287679019396227	0.00413345275714774	0.00204148266470764	0.00419704501046347	0.00081067369825842	0.000929339707793668	0.000411663187615778	0.000228810174154533	0.00040076676452729	0.00067261656613212	0.000276674794715278	0.000228226493492337	0.0012933753402704	0.000145699369798564
Blautia_hansenii	8.35974413306675e-05	6.74097245290729e-05	0.000114142569868961	6.40510263622373e-05	9.33647652432338e-05	0.000342951992105911	0.000238940175264782	0.000187261272897866	0.00010562687320831	0.000278183488719603	0.000164266797677727	0.000100986482840412	6.19374758666282e-05	6.23574487687784e-05	0	8.36082632761989e-05	8.12075807153975e-05	0.000166322696870697	0.000175192766771384	3.39967850516802e-05	8.25794595209546e-05	0.000121049816936066	6.47495597991643e-05	0.000191575438349529	0.000222491594475168	0.000164468227038027	0.000190633623056121	3.94062918497406e-05	3.38799508397245e-05	0.000128635029825355	0.000118550520761486	3.74592905926534e-05	2.7091721220396e-05	2.63147959486685e-05	1.6693257937368e-05	2.4402973351761e-05	7.68039881336325e-05	4.82483189449596e-05	7.45257207283775e-05	2.99462941895204e-05
Prevotella_copri	0.000161738249549657	3.68400051489278e-05	2.51273999270299e-05	0	0	0	0	3.39840595371226e-05	6.30061708831134e-05	0.000162276680774753	3.8752120704647e-05	3.67625362740867e-05	0	0	5.00175232414486e-05	2.2849044705463e-05	0	0	0	0.000151991941575543	0	0	1.8890259459848e-05	0	2.04026002761365e-05	0	0.000117593847300428	0	2.92713272165744e-05	3.2297770912339e-05	1.60150150679775e-05	1.81682050395924e-05	0	0	0	0	1.24758081985605e-05	0	1.17962068869301e-05	0
Bacteroides_cellulosilyticus	2.80579972494854e-05	6.08039933661995e-05	7.47408156038862e-05	6.59081322421055e-05	0.000279688136494732	0.00011297162234392	7.56900823815172e-05	0.000116076594010595	9.37863247872361e-05	0.00025423616792295	9.10259662195927e-05	0.000969317340494261	5.03253116071852e-05	0.000186117405721907	0.000794823733057212	4.38038834262916e-05	9.89288878145342e-05	0.000124407063227515	3.52986128469342e-05	0.000243726619070009	6.19891396975883e-05	5.18647835166189e-05	5.66313527343399e-05	0.00050627756421014	8.40613106720791e-05	0.000103018676667456	6.08146071642467e-05	0.000689604957636724	4.94725557181579e-05	4.67488635539998e-05	5.29504682467396e-05	0.00036587460434041	0.000650909639564162	0.000647437926213053	0.000116838521246567	5.77679031948691e-05	6.71280527976553e-05	0.000277516056460944	0.000596315568914967	4.70463317141739e-05
Clostridium_methylpentosum	0.000452334774460672	0.000515570051317816	0.000934348943876366	0.000346597372830771	0.000323375067169582	0.000627462514699503	0.000398720392278363	0.000900291752064458	0.000987445658923099	0.00071179963128275	0.000495070700936503	0.00068318523907242	0.000545502396788014	0.000606668909912618	0.000751485323018597	0.000911979042160654	0.00137097226782841	0.000872035726937582	0.000374220732497534	0.000584478462821134	0.0002719298513737	0.000266355161453537	0.000612369885498315	0.000515278011432266	0.000531121010795483	0.000368700572814209	0.000602431701389078	0.000317926059175454	0.000345901820076291	0.000736120040812638	6.36137858820724e-05	0.000534469223376808	0.000103394704727408	0.000130767133113893	0.000193253165615951	0.000123994955829159	0.00021880322068207	0.000133775223702333	0.000510549385089743	0.000260290559584972
Helicobacter_cinaedi	0.00121132748033603	0.000486382159361865	0.000668415832926165	0.000588722928420465	0.000630216654111521	0.000602607063074097	0.00137138723397811	0.000514502748109051	0.000595574667707843	0.000888533783176184	0.00158648058217985	0.00041945448747682	0.000614019620694963	0.000787875115084654	0.00123825781737479	0.000411048809931799	0.000236506969595336	0.000543646475064808	0.000749795737042231	0.00019202406863276	0.000252291515074618	0.000216497325908341	8.22975287803421e-05	0.00040677801739299	0.000129359445825287	0.000352453296379242	0.000268709674699082	0.000173334572703146	0.00100380901723413	0.000330349486958276	0.000243049759426925	0.000392174100082431	0.000123212089990003	0.000193541408070971	0.000207766845188304	0.000358977894287485	0.000240661703666523	0.000240657167622928	0.000219548319431013	3.0278974578825e-05
Lactobacillus_paracasei	0	0	3.34641971888355e-05	0	2.20620301235059e-05	0	0	3.51161758578595e-05	4.89267773485794e-05	3.07874364877544e-05	0	0	0.000116140105973091	2.83003148948204e-05	3.90921163237854e-05	0.000170775155362394	0	4.24739287029029e-05	3.68145284288679e-05	2.26491632992752e-05	0	1.96003405317761e-05	1.96562011981815e-05	0	0	0	2.50257165876691e-05	2.55095101911537e-05	0.000161052853489163	1.99598109808562e-05	2.70498102184187e-05	1.57818831869095e-05	8.32263765969438e-06	2.84111134563814e-05	7.24128265385103e-06	7.84977239641697e-06	0	3.52668300044854e-05	0	0
Holdemania_filiformis	7.57037796949631e-05	7.04928543200346e-05	4.67995128607758e-05	5.28864148448967e-05	0.000116956897362687	0.000128225373963587	0.000570718517207898	7.82075451446437e-05	0.000109604927878552	0.000313075542051318	0.000110972933538624	7.37831439589516e-05	0.000109850222351354	0	0.000167387801642569	0.000118967198977571	0	0.0002540771273913	4.67749731978177e-05	0.000105693168327676	5.29727145104557e-05	0.0002817311631403	6.77767497209707e-05	4.61234747325306e-05	6.86550258732791e-05	0.000103841881922316	5.47873855199332e-05	4.52264327184967e-05	5.22272063474034e-05	1.94199519904438e-05	1.74836901686959e-05	6.49995266023152e-05	9.59387324558537e-05	4.68180637169757e-05	1.41493370418754e-05	2.32365570652339e-05	6.35313301480932e-05	3.19190305732844e-05	3.45319433599494e-05	4.75421875340409e-05
Neisseria_cinerea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06664691675241e-05	0	0	0	0	0	0	0	0	0	0
Neisseria_mucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6215017707431e-05	0	0	0	0	0	0	0	0	0	0	0	4.07309584439902e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.36156186359542e-05
Bacteroides_coprophilus	0.000568194579149094	0.00358393403634428	0.00105404971114202	0.00359517391543487	0.00107854923991554	0.000430322704550416	0.000896475087933485	0.000295627123699695	0.00209184302299171	0.00059393778259744	0.00829437913299694	0.000411224155870155	0.000662608271798695	0.00101656310584062	0.000379755026502634	0.000671243102114207	0.000215083096972182	0.000903380984469647	0.000502723909260625	0.00272022579378528	0.000517827925562882	0.00131403359172055	0.000450123920069182	0.00335890478958839	0.000515418787829753	0.000849645314569649	0.000301482033157616	0.000451759192622358	0.00296787654367647	0.00175647997132401	0.000435534027108202	0.00164765250507733	0.00020423940603874	0.000349445649016375	0.00181125162402335	0.00048642898736967	0.000129945551009904	0.000162698980065798	0.000272069763477203	0.000362159303148848
Bifidobacterium_pseudocatenulatum	4.66674189389328e-05	0	5.23181289714993e-05	3.92078823557407e-05	3.34944306069202e-05	7.37736216405516e-05	4.91368020842442e-05	3.47779244313903e-05	3.08032061879518e-05	2.2405441801164e-05	5.35653208386079e-05	3.89743094091994e-05	3.5942093108531e-05	5.14572029298336e-05	5.67299012899582e-05	4.91898203061103e-05	4.85173499665419e-05	6.53919243697389e-05	3.5980542617546e-05	0	2.89940017259708e-05	5.15799481920648e-05	1.89234260724405e-05	3.89981854158481e-05	2.24746718284802e-05	3.8033045649002e-05	0	1.77126359098902e-05	0	0	0	0	1.60129387723849e-05	0	6.59668194091755e-06	0	0	1.54865612760183e-05	1.46010506928044e-05	1.18662802183915e-05
Mobiluncus_curtisii	0	0	0	0	0	0	0	3.347048104028e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus_reuteri	2.80122597312429e-05	0	3.62839554935239e-05	5.48379213231662e-05	2.33066811238868e-05	4.5156034532461e-05	5.40355325479292e-05	0.000146634320426866	0	4.01843608532166e-05	9.33014144883909e-05	7.1180712887463e-05	9.82786500764585e-05	3.09741473337662e-05	4.21762297276474e-05	2.95674898797851e-05	4.18517086936426e-05	5.8076377330283e-05	0.000339418136196256	7.51590325541139e-05	4.84133633176789e-05	5.65864326368856e-05	0.00138319432363895	6.21847654539905e-05	6.5063187445534e-05	9.36318339815026e-05	2.7247605434945e-05	3.42165526102776e-05	4.52683079179736e-05	4.00406283919557e-05	0.000232337742177118	0	9.96667820744025e-06	8.50989631233493e-06	2.1103137327924e-05	0	4.61356478677377e-05	1.69425331850555e-05	2.32578960631503e-05	1.63136927445179e-05
Ureaplasma_urealyticum	5.34684348733606e-05	7.35385367284225e-05	0.000745408967564034	3.71372878169356e-05	5.85828671258675e-05	9.66985396578242e-05	0.000101422626181304	3.79833067970274e-05	4.30030032126064e-05	2.43913551069596e-05	0.000165825660928343	6.82419460102734e-05	5.38117426150213e-05	0	4.40277175687042e-05	8.20044826497733e-05	8.6317822961104e-05	0	5.37696718618801e-05	9.24448912460239e-05	3.34478581274621e-05	4.41866546043037e-05	5.4701124932016e-05	9.60177778668911e-05	0.00014855134920335	3.3423757731054e-05	8.40198016304222e-05	8.0827149046845e-05	2.22526310764909e-05	1.75169176382382e-05	4.51013548517228e-05	4.18326657506271e-05	0.000177160014835142	1.36310661109947e-05	5.21264189396996e-05	0	1.74342551349903e-05	2.99267166801534e-05	1.91026366309101e-05	1.2045090466596e-05
Erysipelotrichaceae_bacterium_5_2_54FAA	0.000319909791290392	0.000247345272828822	0.000815015568516669	0.000373315993522386	0.000243700961017445	0.000311256032509121	0.000364469360049903	0.0003278452310445	0.000780840363630415	0.000247493272460299	0.000581608764204476	0.000193683128546393	0.000267511753708365	0.0002542455205619	0.000826454752812934	0.00035670984332197	0.000287028870672145	0.000338972273573641	0.000283575295155636	0.000142412417378994	0.000421584280524822	0.000526351449121013	0.000356032444674031	0.000166383760768426	0.000192262120536414	2.71381809198483e-05	0.000131778909797764	0.000264684270465738	0.000186367382622675	0.000194153750075432	0.000253151379913376	0.000208412021004914	8.3779466849732e-05	9.18177917111786e-05	0.000103833865343081	8.67462733775522e-05	0.000148267087404129	0.00022494014280572	0.000309818650601077	0.000162233566234868
Prevotella_bivia	7.31182094244494e-05	7.21248370339001e-05	0	7.8687947466645e-05	4.62686773906292e-05	3.68414603699876e-05	7.77556206752884e-05	7.069627475097e-05	0.000139167589474641	3.76483774444808e-05	4.63028781128416e-05	4.77357036971285e-05	8.93681230496136e-05	0.000143282373546877	5.296306867158e-05	0.000117686359000521	0.000399447805366467	0.000164523280136615	0	7.77795710438287e-05	6.41395805750703e-05	0	6.23203476593118e-05	0	5.66035958379696e-05	0.000152961128412294	4.21727399543987e-05	6.26196236143897e-05	0.000250066492763004	3.68509371364083e-05	0.000162085564406917	5.15673286938256e-05	6.65655491587498e-05	8.84393313273425e-06	6.24330084509735e-05	9.54790746852912e-05	3.3474590815309e-05	1.97481430205197e-05	1.15493601492981e-05	0.00012784328491968
Prevotella_melaninogenica	2.54204830576869e-05	0	0	5.381887275401e-05	0.000186831989474701	0	0	4.30850353910366e-05	4.5717507407697e-05	6.47887976559491e-05	0	5.99382275729475e-05	2.82931199501016e-05	2.778762081035e-05	3.80050061301388e-05	0	0	0	0	0	0	0	0	0	0	0	6.18502299851918e-05	0	0	0	0	5.09518982737047e-05	2.96443574879856e-05	6.35649901687425e-06	6.12200200102719e-06	7.3401283412303e-06	3.86168163030484e-05	9.91225232555474e-06	0	4.03387420024044e-05
Porphyromonas_endodontalis	0.000106849630256865	7.26405968537149e-05	4.8099730507558e-05	3.88390351298039e-05	6.29885979427017e-05	8.92901276881779e-05	0.000386525784112276	0	8.84712986004933e-05	0.000199921099007979	4.9832159803761e-05	0.000330065874167453	0.000133403122705319	4.82491430145119e-05	0.000128343795916916	4.20998242332188e-05	3.23394784835686e-05	0.000107641180038773	0.00015444653439931	4.12698595900684e-05	5.7811891774999e-05	6.17769823070808e-05	0.000124924667835155	0.000253812372150367	6.49115321002471e-05	0	0.000236862371893876	2.32862330652576e-05	3.43000486103848e-05	2.14750395834119e-05	3.32106940718312e-05	4.54738632808464e-05	5.2019192238248e-05	1.55336846478102e-05	8.13238200909298e-06	9.68535536098765e-06	1.34011069453135e-05	1.80500807478723e-05	0	3.23105502053391e-05
Capnocytophaga_gingivalis	0	0	0	0	0	3.78325437700652e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atopobium_rimae	0	0	0	0	0	0	0	0	0	2.01902622454354e-05	0	0	0	0	0	3.85789475166237e-05	0	0	0	0	0	0	0	0	0	0	2.27777587336501e-05	2.84582201375402e-05	0	0	0	3.2153652453606e-05	0	6.76725745730275e-06	0	0	0	9.87276110631957e-06	0	0
Clostridium_hylemonae	2.47032917176081e-05	0.00017447767890037	3.77618965565768e-05	0	3.43150637982196e-05	0	0	3.10985947475767e-05	0.00020543349966451	6.52520513699411e-05	6.8792239328756e-05	3.12833525994567e-05	0.000138714269047164	5.41111377206547e-05	8.88962327504852e-05	5.11418900922616e-05	4.27963267344412e-05	0	3.08475040147956e-05	5.78675089445695e-05	3.63851383380257e-05	2.37750730650789e-05	5.13903410996792e-05	0.000113254945170551	2.15301848295625e-05	0	3.50308930099486e-05	0	2.2651362412778e-05	9.35151073351548e-05	4.68240069704189e-05	3.45959241510915e-05	1.602042332835e-05	7.5964481876719e-06	9.30100955123965e-06	2.45708297583897e-05	5.53582955190832e-05	7.97282971079579e-06	1.15708320036429e-05	1.06208406857469e-05
